age,job,education,channel,month,day_of_week,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,converted,vendor,lead_id,cost_per_lead,revenue_if_converted,revenue_realized
53,entrepreneur,basic.4y,inbound,apr,tue,398,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor D - Northbridge Mktg,139448,46.5,640,640
36,admin.,basic.9y,outbound,apr,wed,173,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor A - Meridian Leads,139449,18.5,640,640
48,admin.,university.degree,inbound,apr,thu,220,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor F - Summit Outreach,139450,27.25,640,0
48,admin.,university.degree,outbound,apr,thu,185,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor F - Summit Outreach,139451,27.25,640,640
74,retired,university.degree,inbound,apr,thu,200,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor D - Northbridge Mktg,139452,46.5,640,640
48,admin.,university.degree,inbound,apr,thu,200,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor F - Summit Outreach,139453,27.25,640,640
48,admin.,university.degree,inbound,apr,thu,141,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor F - Summit Outreach,139454,27.25,640,640
35,admin.,university.degree,inbound,apr,thu,330,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor C - Apex Data Group,139455,12.0,640,640
37,admin.,university.degree,inbound,apr,thu,214,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor C - Apex Data Group,139456,12.0,640,640
46,services,basic.4y,inbound,apr,thu,191,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor C - Apex Data Group,139457,12.0,640,0
58,admin.,professional.course,inbound,apr,thu,98,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor D - Northbridge Mktg,139458,46.5,640,0
22,services,high.school,inbound,apr,thu,699,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor B - Coastal Direct,139459,34.0,640,0
35,services,professional.course,inbound,apr,thu,218,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor D - Northbridge Mktg,139460,46.5,640,640
68,retired,basic.4y,inbound,apr,fri,177,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor A - Meridian Leads,139461,18.5,640,0
41,admin.,university.degree,inbound,apr,fri,961,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor F - Summit Outreach,139462,27.25,640,640
68,retired,university.degree,inbound,apr,fri,330,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor A - Meridian Leads,139463,18.5,640,640
55,technician,professional.course,inbound,apr,fri,148,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor F - Summit Outreach,139464,27.25,640,0
50,technician,university.degree,outbound,apr,fri,634,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor C - Apex Data Group,139465,12.0,640,640
82,retired,basic.4y,inbound,apr,mon,125,-1.8,93.749,-34.6,0.643,5008.7,1,Vendor A - Meridian Leads,139466,18.5,640,640
25,self-employed,unknown,inbound,apr,mon,131,-1.8,93.749,-34.6,0.643,5008.7,0,Vendor C - Apex Data Group,139467,12.0,640,0
29,admin.,university.degree,inbound,apr,mon,237,-1.8,93.749,-34.6,0.643,5008.7,0,Vendor F - Summit Outreach,139468,27.25,640,0
25,self-employed,unknown,inbound,apr,mon,232,-1.8,93.749,-34.6,0.643,5008.7,0,Vendor C - Apex Data Group,139469,12.0,640,0
54,admin.,high.school,inbound,apr,mon,220,-1.8,93.749,-34.6,0.643,5008.7,0,Vendor E - Fieldstone List,139470,9.75,640,0
82,retired,basic.4y,inbound,apr,mon,529,-1.8,93.749,-34.6,0.643,5008.7,1,Vendor A - Meridian Leads,139471,18.5,640,640
74,retired,basic.4y,inbound,apr,mon,142,-1.8,93.749,-34.6,0.643,5008.7,1,Vendor D - Northbridge Mktg,139472,46.5,640,640
74,retired,basic.4y,inbound,apr,mon,184,-1.8,93.749,-34.6,0.643,5008.7,0,Vendor D - Northbridge Mktg,139473,46.5,640,0
74,retired,basic.4y,outbound,apr,mon,1143,-1.8,93.749,-34.6,0.643,5008.7,1,Vendor D - Northbridge Mktg,139474,46.5,640,640
85,housemaid,basic.4y,inbound,apr,tue,175,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor A - Meridian Leads,139475,18.5,640,640
85,housemaid,basic.4y,inbound,apr,tue,167,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor A - Meridian Leads,139476,18.5,640,640
85,housemaid,basic.4y,inbound,apr,tue,166,-1.8,93.749,-34.6,0.642,5008.7,0,Vendor A - Meridian Leads,139477,18.5,640,0
75,retired,high.school,outbound,apr,tue,162,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor F - Summit Outreach,139478,27.25,640,640
85,housemaid,basic.4y,inbound,apr,tue,462,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor A - Meridian Leads,139479,18.5,640,640
70,retired,basic.4y,outbound,apr,tue,268,-1.8,93.749,-34.6,0.642,5008.7,0,Vendor A - Meridian Leads,139480,18.5,640,0
45,management,unknown,inbound,apr,tue,379,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor F - Summit Outreach,139481,27.25,640,640
61,retired,high.school,inbound,apr,tue,930,-1.8,93.749,-34.6,0.642,5008.7,0,Vendor A - Meridian Leads,139482,18.5,640,0
49,admin.,high.school,inbound,apr,wed,381,-1.8,93.749,-34.6,0.642,5008.7,0,Vendor F - Summit Outreach,139483,27.25,640,0
66,retired,basic.4y,inbound,apr,wed,476,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor F - Summit Outreach,139484,27.25,640,640
57,housemaid,basic.4y,outbound,apr,wed,595,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor D - Northbridge Mktg,139485,46.5,640,640
80,retired,basic.4y,inbound,apr,wed,354,-1.8,93.749,-34.6,0.642,5008.7,0,Vendor C - Apex Data Group,139486,12.0,640,0
80,retired,basic.4y,outbound,apr,wed,403,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor D - Northbridge Mktg,139487,46.5,640,640
80,retired,basic.4y,outbound,apr,wed,623,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor D - Northbridge Mktg,139488,46.5,640,640
80,retired,basic.4y,inbound,apr,wed,654,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor C - Apex Data Group,139489,12.0,640,640
57,housemaid,basic.4y,inbound,apr,wed,224,-1.8,93.749,-34.6,0.642,5008.7,1,Vendor A - Meridian Leads,139490,18.5,640,640
58,unemployed,basic.9y,inbound,apr,thu,229,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor B - Coastal Direct,139491,34.0,640,640
53,housemaid,university.degree,inbound,apr,thu,494,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor B - Coastal Direct,139492,34.0,640,640
80,retired,basic.4y,inbound,apr,thu,234,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor C - Apex Data Group,139493,12.0,640,0
57,retired,high.school,inbound,apr,thu,407,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor E - Fieldstone List,139494,9.75,640,640
77,retired,high.school,inbound,apr,thu,165,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor D - Northbridge Mktg,139495,46.5,640,640
59,retired,high.school,inbound,apr,thu,247,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor A - Meridian Leads,139496,18.5,640,0
44,admin.,high.school,inbound,apr,thu,292,-1.8,93.749,-34.6,0.644,5008.7,0,Vendor F - Summit Outreach,139497,27.25,640,0
80,retired,basic.4y,inbound,apr,thu,554,-1.8,93.749,-34.6,0.644,5008.7,1,Vendor C - Apex Data Group,139498,12.0,640,640
32,admin.,university.degree,inbound,apr,fri,109,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor C - Apex Data Group,139499,12.0,640,0
43,admin.,university.degree,outbound,apr,fri,263,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor D - Northbridge Mktg,139500,46.5,640,640
41,admin.,university.degree,inbound,apr,fri,342,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor F - Summit Outreach,139501,27.25,640,640
63,housemaid,basic.9y,inbound,apr,fri,164,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor A - Meridian Leads,139502,18.5,640,0
47,admin.,high.school,inbound,apr,fri,296,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor A - Meridian Leads,139503,18.5,640,640
73,retired,professional.course,inbound,apr,fri,291,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor F - Summit Outreach,139504,27.25,640,640
26,student,high.school,inbound,apr,fri,888,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor E - Fieldstone List,139505,9.75,640,640
25,admin.,university.degree,inbound,apr,fri,207,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor C - Apex Data Group,139506,12.0,640,0
62,technician,unknown,inbound,apr,fri,215,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor D - Northbridge Mktg,139507,46.5,640,0
71,retired,basic.4y,outbound,apr,mon,92,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor E - Fieldstone List,139508,9.75,640,0
29,admin.,university.degree,inbound,apr,mon,378,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor F - Summit Outreach,139509,27.25,640,0
46,admin.,high.school,inbound,apr,mon,194,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor A - Meridian Leads,139510,18.5,640,640
38,management,university.degree,inbound,apr,mon,182,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor F - Summit Outreach,139511,27.25,640,640
29,technician,university.degree,inbound,apr,mon,116,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor A - Meridian Leads,139512,18.5,640,0
32,technician,professional.course,inbound,apr,mon,688,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor C - Apex Data Group,139513,12.0,640,640
46,admin.,high.school,inbound,apr,mon,128,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor A - Meridian Leads,139514,18.5,640,0
29,technician,university.degree,inbound,apr,mon,192,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor A - Meridian Leads,139515,18.5,640,640
30,student,high.school,inbound,apr,mon,102,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor E - Fieldstone List,139516,9.75,640,0
20,student,high.school,inbound,apr,mon,1472,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor D - Northbridge Mktg,139517,46.5,640,640
46,admin.,high.school,inbound,apr,mon,166,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor A - Meridian Leads,139518,18.5,640,0
24,blue-collar,high.school,inbound,apr,mon,234,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor C - Apex Data Group,139519,12.0,640,0
71,retired,basic.4y,inbound,apr,mon,328,-1.8,93.749,-34.6,0.645,5008.7,1,Vendor F - Summit Outreach,139520,27.25,640,640
24,blue-collar,high.school,inbound,apr,mon,125,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor C - Apex Data Group,139521,12.0,640,0
71,retired,basic.4y,inbound,apr,mon,117,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor F - Summit Outreach,139522,27.25,640,0
29,technician,university.degree,inbound,apr,mon,135,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor A - Meridian Leads,139523,18.5,640,0
24,blue-collar,high.school,inbound,apr,mon,135,-1.8,93.749,-34.6,0.645,5008.7,0,Vendor C - Apex Data Group,139524,12.0,640,0
27,student,university.degree,inbound,apr,tue,147,-1.8,93.749,-34.6,0.646,5008.7,0,Vendor C - Apex Data Group,139525,12.0,640,0
39,management,university.degree,outbound,apr,tue,325,-1.8,93.749,-34.6,0.646,5008.7,1,Vendor B - Coastal Direct,139526,34.0,640,640
24,student,basic.9y,inbound,apr,tue,345,-1.8,93.749,-34.6,0.646,5008.7,0,Vendor B - Coastal Direct,139527,34.0,640,0
24,student,basic.9y,inbound,apr,tue,252,-1.8,93.749,-34.6,0.646,5008.7,0,Vendor B - Coastal Direct,139528,34.0,640,0
27,admin.,university.degree,inbound,apr,tue,605,-1.8,93.749,-34.6,0.646,5008.7,0,Vendor D - Northbridge Mktg,139529,46.5,640,0
37,admin.,high.school,outbound,apr,tue,426,-1.8,93.749,-34.6,0.646,5008.7,1,Vendor C - Apex Data Group,139530,12.0,640,640
30,admin.,university.degree,inbound,apr,tue,321,-1.8,93.749,-34.6,0.646,5008.7,1,Vendor B - Coastal Direct,139531,34.0,640,640
20,student,unknown,inbound,apr,tue,81,-1.8,93.749,-34.6,0.646,5008.7,0,Vendor D - Northbridge Mktg,139532,46.5,640,0
44,management,unknown,outbound,apr,tue,473,-1.8,93.749,-34.6,0.646,5008.7,1,Vendor E - Fieldstone List,139533,9.75,640,640
29,services,high.school,outbound,apr,tue,370,-1.8,93.749,-34.6,0.646,5008.7,1,Vendor F - Summit Outreach,139534,27.25,640,640
48,technician,professional.course,inbound,apr,tue,159,-1.8,93.749,-34.6,0.646,5008.7,1,Vendor B - Coastal Direct,139535,34.0,640,640
20,student,unknown,inbound,apr,tue,99,-1.8,93.749,-34.6,0.646,5008.7,0,Vendor D - Northbridge Mktg,139536,46.5,640,0
52,admin.,unknown,inbound,apr,wed,184,-1.8,93.749,-34.6,0.654,5008.7,1,Vendor C - Apex Data Group,139537,12.0,640,640
52,admin.,unknown,outbound,apr,wed,403,-1.8,93.749,-34.6,0.654,5008.7,1,Vendor E - Fieldstone List,139538,9.75,640,640
28,admin.,unknown,inbound,apr,wed,545,-1.8,93.749,-34.6,0.654,5008.7,1,Vendor E - Fieldstone List,139539,9.75,640,640
33,admin.,university.degree,inbound,apr,wed,623,-1.8,93.749,-34.6,0.654,5008.7,1,Vendor A - Meridian Leads,139540,18.5,640,640
52,admin.,unknown,inbound,apr,wed,387,-1.8,93.749,-34.6,0.654,5008.7,1,Vendor C - Apex Data Group,139541,12.0,640,640
50,admin.,basic.9y,inbound,apr,thu,717,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor A - Meridian Leads,139542,18.5,640,640
33,admin.,university.degree,inbound,apr,thu,157,-1.8,93.749,-34.6,0.659,5008.7,0,Vendor A - Meridian Leads,139543,18.5,640,0
29,services,unknown,inbound,apr,thu,226,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor F - Summit Outreach,139544,27.25,640,640
38,admin.,high.school,inbound,apr,thu,882,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor D - Northbridge Mktg,139545,46.5,640,640
61,retired,basic.9y,inbound,apr,thu,165,-1.8,93.749,-34.6,0.659,5008.7,0,Vendor A - Meridian Leads,139546,18.5,640,0
31,self-employed,university.degree,inbound,apr,thu,210,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor C - Apex Data Group,139547,12.0,640,640
36,admin.,unknown,inbound,apr,thu,91,-1.8,93.749,-34.6,0.659,5008.7,0,Vendor D - Northbridge Mktg,139548,46.5,640,0
37,technician,professional.course,inbound,apr,thu,277,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor D - Northbridge Mktg,139549,46.5,640,640
26,admin.,university.degree,inbound,apr,thu,115,-1.8,93.749,-34.6,0.659,5008.7,0,Vendor A - Meridian Leads,139550,18.5,640,0
35,admin.,university.degree,inbound,apr,thu,388,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor C - Apex Data Group,139551,12.0,640,640
29,services,unknown,inbound,apr,thu,1241,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor F - Summit Outreach,139552,27.25,640,640
36,unemployed,professional.course,inbound,apr,thu,835,-1.8,93.749,-34.6,0.659,5008.7,0,Vendor E - Fieldstone List,139553,9.75,640,0
52,admin.,university.degree,outbound,apr,thu,395,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor E - Fieldstone List,139554,9.75,640,640
33,admin.,university.degree,inbound,apr,thu,305,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor A - Meridian Leads,139555,18.5,640,640
38,admin.,high.school,inbound,apr,thu,449,-1.8,93.749,-34.6,0.659,5008.7,1,Vendor D - Northbridge Mktg,139556,46.5,640,640
34,technician,professional.course,inbound,apr,fri,211,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor D - Northbridge Mktg,139557,46.5,640,0
36,blue-collar,unknown,inbound,apr,fri,315,-1.8,93.749,-34.6,0.663,5008.7,1,Vendor D - Northbridge Mktg,139558,46.5,640,640
30,management,university.degree,inbound,apr,fri,242,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor F - Summit Outreach,139559,27.25,640,0
20,student,unknown,inbound,apr,fri,342,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor D - Northbridge Mktg,139560,46.5,640,0
35,admin.,university.degree,inbound,apr,fri,262,-1.8,93.749,-34.6,0.663,5008.7,1,Vendor C - Apex Data Group,139561,12.0,640,640
36,blue-collar,unknown,inbound,apr,fri,572,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor D - Northbridge Mktg,139562,46.5,640,0
28,technician,university.degree,inbound,apr,fri,97,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor A - Meridian Leads,139563,18.5,640,0
28,technician,university.degree,inbound,apr,fri,148,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor A - Meridian Leads,139564,18.5,640,0
31,student,university.degree,inbound,apr,fri,183,-1.8,93.749,-34.6,0.663,5008.7,1,Vendor C - Apex Data Group,139565,12.0,640,640
21,student,high.school,inbound,apr,fri,551,-1.8,93.749,-34.6,0.663,5008.7,1,Vendor E - Fieldstone List,139566,9.75,640,640
20,student,unknown,inbound,apr,fri,180,-1.8,93.749,-34.6,0.663,5008.7,0,Vendor D - Northbridge Mktg,139567,46.5,640,0
37,admin.,university.degree,inbound,may,tue,106,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor C - Apex Data Group,139568,12.0,640,0
39,admin.,high.school,inbound,may,tue,552,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor B - Coastal Direct,139569,34.0,640,640
52,admin.,university.degree,inbound,may,tue,131,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor C - Apex Data Group,139570,12.0,640,0
29,admin.,university.degree,inbound,may,tue,85,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor F - Summit Outreach,139571,27.25,640,0
30,admin.,university.degree,inbound,may,tue,113,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor B - Coastal Direct,139572,34.0,640,0
30,blue-collar,professional.course,inbound,may,tue,165,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor A - Meridian Leads,139573,18.5,640,0
48,blue-collar,basic.9y,inbound,may,tue,268,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor C - Apex Data Group,139574,12.0,640,640
18,student,unknown,outbound,may,tue,421,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor E - Fieldstone List,139575,9.75,640,640
18,student,unknown,inbound,may,tue,489,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor E - Fieldstone List,139576,9.75,640,640
79,retired,basic.9y,inbound,may,tue,104,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor D - Northbridge Mktg,139577,46.5,640,0
79,retired,basic.9y,inbound,may,tue,126,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor D - Northbridge Mktg,139578,46.5,640,0
43,technician,professional.course,inbound,may,tue,164,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor B - Coastal Direct,139579,34.0,640,640
52,admin.,university.degree,inbound,may,tue,556,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor C - Apex Data Group,139580,12.0,640,640
24,student,high.school,inbound,may,tue,153,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor B - Coastal Direct,139581,34.0,640,640
52,technician,university.degree,outbound,may,tue,209,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor A - Meridian Leads,139582,18.5,640,640
19,student,basic.9y,inbound,may,tue,203,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor A - Meridian Leads,139583,18.5,640,0
29,student,high.school,inbound,may,tue,104,-1.8,93.876,-40.0,0.668,5008.7,0,Vendor F - Summit Outreach,139584,27.25,640,0
51,services,high.school,inbound,may,tue,1267,-1.8,93.876,-40.0,0.668,5008.7,1,Vendor A - Meridian Leads,139585,18.5,640,640
32,student,unknown,inbound,may,wed,188,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor F - Summit Outreach,139586,27.25,640,640
37,housemaid,university.degree,inbound,may,wed,100,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor A - Meridian Leads,139587,18.5,640,0
24,student,high.school,inbound,may,wed,389,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor B - Coastal Direct,139588,34.0,640,640
24,student,high.school,inbound,may,wed,329,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor B - Coastal Direct,139589,34.0,640,0
24,student,high.school,inbound,may,wed,173,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor B - Coastal Direct,139590,34.0,640,0
24,student,high.school,inbound,may,wed,258,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor B - Coastal Direct,139591,34.0,640,640
52,admin.,university.degree,inbound,may,wed,338,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor C - Apex Data Group,139592,12.0,640,640
18,student,unknown,outbound,may,wed,110,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor E - Fieldstone List,139593,9.75,640,0
29,admin.,university.degree,inbound,may,wed,720,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor F - Summit Outreach,139594,27.25,640,0
29,admin.,university.degree,inbound,may,wed,232,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor F - Summit Outreach,139595,27.25,640,640
44,blue-collar,basic.6y,outbound,may,wed,174,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor F - Summit Outreach,139596,27.25,640,0
27,student,high.school,outbound,may,wed,54,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor E - Fieldstone List,139597,9.75,640,0
20,student,unknown,outbound,may,wed,510,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor F - Summit Outreach,139598,27.25,640,640
48,admin.,university.degree,inbound,may,wed,121,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor F - Summit Outreach,139599,27.25,640,0
46,management,basic.9y,outbound,may,wed,16,-1.8,93.876,-40.0,0.672,5008.7,0,Vendor C - Apex Data Group,139600,12.0,640,0
72,retired,basic.4y,inbound,may,wed,443,-1.8,93.876,-40.0,0.672,5008.7,1,Vendor C - Apex Data Group,139601,12.0,640,640
36,technician,professional.course,inbound,may,thu,109,-1.8,93.876,-40.0,0.677,5008.7,0,Vendor F - Summit Outreach,139602,27.25,640,0
37,technician,university.degree,inbound,may,thu,246,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor D - Northbridge Mktg,139603,46.5,640,640
33,services,high.school,inbound,may,thu,192,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor F - Summit Outreach,139604,27.25,640,640
52,admin.,university.degree,inbound,may,thu,250,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor C - Apex Data Group,139605,12.0,640,640
52,admin.,university.degree,inbound,may,thu,195,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor C - Apex Data Group,139606,12.0,640,640
52,admin.,university.degree,inbound,may,thu,613,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor C - Apex Data Group,139607,12.0,640,640
52,admin.,university.degree,inbound,may,thu,227,-1.8,93.876,-40.0,0.677,5008.7,0,Vendor C - Apex Data Group,139608,12.0,640,0
19,student,basic.4y,inbound,may,thu,220,-1.8,93.876,-40.0,0.677,5008.7,0,Vendor A - Meridian Leads,139609,18.5,640,0
18,student,unknown,inbound,may,thu,183,-1.8,93.876,-40.0,0.677,5008.7,0,Vendor E - Fieldstone List,139610,9.75,640,0
52,technician,university.degree,inbound,may,thu,211,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor B - Coastal Direct,139611,34.0,640,640
62,retired,professional.course,outbound,may,thu,111,-1.8,93.876,-40.0,0.677,5008.7,0,Vendor E - Fieldstone List,139612,9.75,640,0
31,student,unknown,inbound,may,thu,243,-1.8,93.876,-40.0,0.677,5008.7,1,Vendor C - Apex Data Group,139613,12.0,640,640
78,retired,basic.4y,inbound,may,fri,218,-1.8,93.876,-40.0,0.682,5008.7,0,Vendor E - Fieldstone List,139614,9.75,640,0
37,management,high.school,inbound,may,fri,292,-1.8,93.876,-40.0,0.682,5008.7,1,Vendor F - Summit Outreach,139615,27.25,640,640
44,technician,university.degree,inbound,may,fri,662,-1.8,93.876,-40.0,0.682,5008.7,1,Vendor A - Meridian Leads,139616,18.5,640,640
30,student,high.school,outbound,may,fri,300,-1.8,93.876,-40.0,0.682,5008.7,1,Vendor C - Apex Data Group,139617,12.0,640,640
44,technician,university.degree,outbound,may,fri,201,-1.8,93.876,-40.0,0.682,5008.7,0,Vendor D - Northbridge Mktg,139618,46.5,640,0
